tran_date,amount,gender,member
2021-8-10,2500,female,no
2022-11-2,2000,female,no
2022-6-13,2000,female,no
2023-6-19,2000,female,no
2016-11-22,2000,female,yes
2019-2-14,5000,female,yes
2020-9-1,5000,female,yes
2021-8-16,5000,female,yes
2022-5-2,5000,female,yes
2020-1-3,5000,male,no
2021-2-5,500,male,no
2021-2-5,500,male,no
2021-11-4,1000,male,no
2021-11-4,1000,male,no
2021-8-11,8000,male,no
2021-7-21,3000,female,no
2021-8-17,3000,female,no
2022-7-9,1000,female,no
2022-2-1,2000,female,no
2022-5-17,2000,female,no
2022-6-1,2000,female,no
2022-4-1,2000,female,no
2023-3-29,9000,female,no
2015-6-24,3000,male,no
2019-6-21,2000,male,no
2019-4-19,5000,male,no
2020-4-25,20000,male,no
2021-7-27,5000,male,no
2021-5-7,5000,male,no
2021-6-29,5000,male,no
2022-10-27,5000,male,no
2023-4-26,10000,male,no
2017-2-2,2000,female,yes
2017-4-11,1000,female,yes
2017-5-23,1000,female,yes
2017-8-15,1000,female,yes
2017-11-14,5000,female,yes
2017-11-28,2000,female,yes
2021-7-21,10000,female,yes
2018-8-21,8050,female,yes
2019-9-9,3810,female,yes
2019-9-16,4320,female,yes
2019-10-8,3200,female,yes
2019-12-9,3200,female,yes
2022-12-26,4000,female,yes
2017-12-7,1000,male,yes
2019-12-18,1000,male,yes
2020-11-11,2000,male,yes
2022-9-14,5000,male,yes
2019-2-14,5000,female,no
2019-2-14,5000,female,no
2020-4-11,1000,female,no
2021-7-21,1000,female,no
2021-2-5,1000,female,no
2021-4-20,1000,female,no
2020-11-7,1000,female,yes
2020-11-7,500,female,yes
2020-11-7,500,female,yes
2021-11-13,2000,female,yes
2021-11-13,3000,female,yes
2022-6-25,2500,female,yes
2022-6-25,2500,female,yes
2023-5-27,1000,female,yes
2023-5-27,1000,female,yes
2015-8-24,2850,female,yes
2015-9-28,50000,female,yes
2017-11-15,5250,female,yes
2018-10-22,2750,female,yes
2019-12-11,3000,female,yes
2014-8-26,10000,male,no
2014-8-26,5000,male,no
2017-3-23,5000,male,no
2019-9-13,5000,male,no
2020-1-29,13750,male,no
2019-11-4,10000,male,no
2021-5-8,5000,male,no
2021-5-18,20000,male,no
2021-8-5,10000,male,no
2013-12-16,20000,male,no
2015-12-18,10000,male,no
2015-12-18,10000,male,no
2016-12-20,25000,male,no
2017-12-26,25000,male,no
2018-11-26,35000,male,no
2019-12-9,39000,male,no
2019-12-26,2600,male,no
2020-7-1,2610,male,no
2020-12-7,1500,male,no
2021-5-23,3000,male,no
2021-11-12,1320,male,no
2015-6-24,20000,male,yes
2018-2-23,5000,male,yes
2019-4-19,5000,male,yes
2020-4-5,3000,male,yes
2021-7-27,5000,male,yes
2021-5-7,10000,male,yes
2021-5-13,2000,male,yes
2020-7-29,3500,male,no
2020-10-19,10000,male,no
2020-5-19,3500,male,no
2020-4-25,20000,male,no
2020-4-30,3000,male,no
2020-8-24,5000,male,no
2023-3-7,5000,male,no
2021-4-19,5000,male,yes
2022-10-20,1000,male,yes
2022-12-21,1000,male,yes
2022-12-29,20000,male,yes
2022-11-22,1000,male,yes
2023-7-21,1000,male,yes
2023-2-21,1000,male,yes
2023-5-23,1000,male,yes
2023-1-21,1000,male,yes
2023-6-21,1000,male,yes
2023-3-21,1000,male,yes
2023-4-21,1000,male,yes
2016-2-26,8750,male,yes
2016-3-17,36000,male,yes
2016-3-17,64000,male,yes
2016-5-19,2850,male,yes
2016-7-14,2850,male,yes
2016-8-18,2850,male,yes
2016-11-10,2850,male,yes
2020-5-29,3000,male,yes
2020-11-14,10000,male,yes
2020-3-21,10000,male,yes
2020-3-25,1000,male,yes
2021-3-19,10000,male,yes
2022-10-7,5000,male,yes
2022-12-21,5000,male,yes
2022-3-29,10000,male,yes
2023-7-21,2000,male,yes
2016-12-28,5000,male,no
2017-4-21,2000,male,no
2019-9-20,1000,male,no
2021-6-21,5000,male,no
2021-8-5,100000,male,no
2019-6-29,2000,male,no
2020-7-25,3000,male,no
2021-12-18,2500,male,no
2021-3-6,1000,male,no
2022-11-12,2000,male,no
2022-6-11,1500,male,no
2015-6-24,3000,male,no
2019-6-24,2000,male,no
2019-4-19,20654,male,no
2021-7-27,2000,male,no
2021-5-7,5000,male,no
2021-5-17,5000,male,no
2016-3-10,2000,male,yes
2016-8-4,2000,male,yes
2017-2-16,2000,male,yes
2017-6-15,3000,male,yes
2017-11-30,1500,male,yes
2018-3-10,2000,male,yes
2018-11-10,2000,male,yes
2019-7-3,2000,male,yes
2019-7-13,1000,male,yes
2019-11-9,1000,male,yes
2020-7-18,3000,male,yes
2020-2-29,1500,male,yes
2020-12-16,500,male,yes
2020-11-7,1000,male,yes
2021-7-7,1000,male,yes
2021-9-25,1000,male,yes
2021-1-23,1000,male,yes
2021-6-5,1000,male,yes
2021-3-18,1000,male,yes
2021-4-28,2000,male,yes
2022-7-2,1000,male,yes
2022-10-22,1000,male,yes
2022-1-15,2000,male,yes
2022-6-4,2000,male,yes
2023-2-18,1000,male,yes
2023-5-19,3000,male,yes
2019-12-14,1045,male,no
2021-7-21,5000,male,no
2021-7-27,2000,male,no
2021-4-17,1286,male,no
2022-7-18,500,male,no
2022-5-17,500,male,no
2022-3-21,500,male,no
2023-3-20,1000,male,no
2015-2-20,2000,male,no
2015-2-20,2000,male,no
2016-2-12,2000,male,no
2016-2-12,2000,male,no
2018-3-16,2000,male,no
2019-2-15,2000,male,no
2019-2-22,2000,male,no
2020-2-7,2000,male,no
2017-11-14,5000,male,no
2019-5-13,2000,male,no
2019-3-11,1000,male,no
2019-3-28,2000,male,no
2020-7-21,5000,male,no
2020-12-18,5000,male,no
2020-4-8,5000,male,no
2020-4-17,2000,male,no
2020-4-25,3000,male,no
2021-7-27,5000,male,no
2021-9-25,5000,male,no
2021-1-14,5000,male,no
2015-11-23,10000,male,yes
2023-4-24,50000,male,yes
2013-11-8,2000,female,no
2017-12-18,5000,female,no
2018-2-23,1000,female,no
2020-4-5,92000,female,no
2021-5-12,10000,female,no
2021-6-18,5050,female,no
2015-6-30,23500,male,yes
2017-4-19,3000,male,yes
2018-10-30,1000,male,yes
2020-4-24,56187,male,yes
2021-7-22,10000,male,yes
2021-4-28,10000,male,yes
2022-10-1,10000,male,yes
2016-10-17,3000,female,yes
2018-4-9,5000,female,yes
2019-11-18,3000,female,yes
2021-3-2,1000,female,yes
2021-3-2,1000,female,yes
2023-6-23,1000,female,yes
2023-6-23,1000,female,yes
2023-6-23,299,female,yes
2015-9-15,2000,female,yes
2017-10-10,3000,female,yes
2018-9-25,2000,female,yes
2019-11-12,2000,female,yes
2021-11-16,3000,female,yes
2015-12-17,2000,female,no
2017-12-18,5000,female,no
2018-12-20,9000,female,no
2019-12-24,20000,female,no
2021-7-20,20000,female,no
2016-1-19,1000,female,yes
2017-2-9,1000,female,yes
2018-1-11,1000,female,yes
2019-10-10,950,female,yes
2020-7-1,1000,female,yes
2020-12-28,1000,female,yes
2020-12-28,1000,female,yes
2020-11-26,1000,female,yes
2020-8-6,1000,female,yes
2021-12-2,1000,female,yes
2022-7-25,1000,female,yes
2022-2-10,1000,female,yes
2022-10-6,1000,female,yes
2022-11-1,1000,female,yes
2022-1-29,1000,female,yes
2022-8-27,1000,female,yes
2023-2-9,2000,female,yes
2023-5-10,1000,female,yes
2023-6-1,1000,female,yes
2023-3-29,1000,female,yes
2023-4-27,1000,female,yes
2021-9-30,3000,male,no
2022-10-11,2000,male,no
2022-5-2,2000,male,no
2022-11-23,2000,male,no
2023-7-14,2000,male,no
2023-5-2,2000,male,no
2023-6-16,2000,male,no
2023-3-13,2000,male,no
2023-4-11,2000,male,no
2018-11-12,5000,male,yes
2018-11-12,5000,male,yes
2019-7-22,350,male,yes
2022-7-30,200,male,yes
2022-2-11,1000,male,yes
2023-2-9,1000,male,yes
2014-10-1,5000,male,no
2014-10-1,5000,male,no
2015-4-1,5000,male,no
2015-4-1,5000,male,no
2017-1-30,10000,male,no
2017-4-5,10000,male,no
2017-10-28,20000,male,no
2017-11-25,20000,male,no
2018-5-26,5000,male,no
2018-12-17,100000,male,no
2019-7-27,10000,male,no
2019-10-25,10000,male,no
2019-10-25,10000,male,no
2019-12-13,10000,male,no
2019-5-18,10000,male,no
2019-3-7,10000,male,no
2019-4-18,10000,male,no
2019-8-28,10000,male,no
2020-7-11,10000,male,no
2020-2-1,10000,male,no
2020-9-26,5000,male,no
2020-9-26,5000,male,no
2020-5-16,10000,male,no
2020-11-21,5000,male,no
2020-11-21,5000,male,no
2020-8-8,5000,male,no
2020-8-8,5000,male,no
2021-6-5,5000,male,no
2021-6-5,5000,male,no
2021-4-17,5000,male,no
2021-4-17,5000,male,no
2022-7-9,10000,male,no
2022-9-5,10000,male,no
2022-10-4,10000,male,no
2022-12-7,10000,male,no
2022-5-20,10000,male,no
2022-11-8,10000,male,no
2022-6-7,10000,male,no
2022-4-11,10000,male,no
2022-8-3,10000,male,no
2023-7-6,10000,male,no
2023-2-15,10000,male,no
2023-5-6,10000,male,no
2023-1-4,10000,male,no
2023-6-6,10000,male,no
2023-3-13,10000,male,no
2023-4-7,10000,male,no
2013-7-29,5000,male,no
2014-8-21,5000,male,no
2016-11-4,5000,male,no
2017-10-3,5000,male,no
2018-8-1,5000,male,no
2016-12-28,2000,male,no
2018-1-4,2000,male,no
2019-7-5,550,male,no
2019-12-12,5000,male,no
2020-5-8,1000,male,no
2021-10-28,500,male,no
2020-12-25,5000,female,yes
2020-4-23,1000,female,yes
2022-6-7,5000,female,yes
2022-3-4,5000,female,yes
2022-3-4,5000,female,yes
2015-11-2,950,female,yes
2017-1-20,500,female,yes
2017-10-17,19999,female,yes
2021-11-22,5000,female,yes
2022-11-9,10000,female,yes
2016-12-16,1000,female,yes
2016-12-16,1000,female,yes
2016-12-16,1000,female,yes
2018-12-17,3000,female,yes
2019-12-20,2000,female,yes
2020-1-14,500,female,yes
2020-4-10,500,female,yes
2021-12-17,2000,female,yes
2021-4-17,500,female,yes
2013-9-4,1000,female,no
2013-10-30,1000,female,no
2013-12-18,1000,female,no
2014-4-11,1000,female,no
2014-6-4,1000,female,no
2015-12-23,5000,female,no
2017-12-7,1000,female,yes
2019-12-18,1000,female,yes
2020-11-11,2000,female,yes
2020-4-13,3000,female,yes
2021-8-16,10000,female,yes
2022-9-14,5000,female,yes
2018-1-16,10000,female,no
2020-5-5,10000,female,no
2021-9-6,20000,female,no
2023-2-1,10000,female,no
2023-6-6,10000,female,no
2017-12-29,2000,female,yes
2018-6-20,2000,female,yes
2020-12-30,2000,female,yes
2020-4-20,2000,female,yes
2021-4-23,2000,female,yes
2019-2-27,100000,female,yes
2020-2-4,100000,female,yes
2020-4-20,100000,female,yes
2021-6-18,10000,female,yes
2015-4-24,1000,female,yes
2015-6-19,1000,female,yes
2016-3-16,400,female,yes
2016-6-28,1100,female,yes
2016-8-15,500,female,yes
2017-8-4,1000,female,yes
2018-1-8,5330,female,yes
2018-4-25,1000,female,yes
2018-9-6,1000,female,yes
2018-11-2,1000,female,yes
2019-9-19,3800,female,yes
2019-5-17,1000,female,yes
2020-10-30,1000,female,yes
2020-8-6,500,female,yes
2020-8-21,1500,female,yes
2021-5-6,1000,female,yes
2021-1-21,3000,female,yes
2022-9-8,3000,female,yes
2022-12-23,2000,female,yes
2022-5-31,2900,female,yes
2022-11-10,2000,female,yes
2022-4-26,2600,female,yes
2023-7-7,2000,female,yes
2023-2-8,10000,female,yes
2023-5-12,2000,female,yes
2023-1-13,2000,female,yes
2023-3-8,2000,female,yes
2023-4-24,2000,female,yes
2020-12-3,5000,male,yes
2021-12-22,2000,male,yes
2021-3-8,5000,male,yes
2022-3-2,5000,male,yes
2022-4-25,500,male,yes
2022-4-25,500,male,yes
2022-8-3,5000,male,yes
2023-6-12,1000,male,yes
2023-3-3,300,male,yes
2021-7-21,1000,male,yes
2021-9-22,2000,male,yes
2021-10-26,2000,male,yes
2021-5-29,2002,male,yes
2021-11-5,1000,male,yes
2021-6-30,1000,male,yes
2021-8-23,1000,male,yes
2023-3-14,2000,male,yes
2014-9-29,3000,female,yes
2015-3-19,1000,female,yes
2015-3-19,1000,female,yes
2015-3-19,1000,female,yes
2016-6-30,3000,female,yes
2017-5-9,2000,female,yes
2018-3-8,2500,female,yes
2018-3-8,2500,female,yes
2019-5-3,598,female,yes
2019-5-3,3000,female,yes
2020-2-6,3000,female,yes
2020-2-6,2000,female,yes
2020-4-23,5000,female,yes
2021-2-25,2500,female,yes
2021-2-25,2500,female,yes
2022-11-4,3000,female,yes
2022-11-4,2000,female,yes
2022-3-17,2000,female,yes
2022-3-17,3000,female,yes
2013-10-21,1000,female,no
2014-9-10,50000,female,no
2015-3-3,5000,female,no
2016-2-2,2000,female,no
2019-9-2,2000,female,no
2020-4-13,3000,female,no
2021-7-12,2000,female,no
2021-4-20,3000,female,no
2017-11-2,5000,female,yes
2017-11-14,3000,female,yes
2019-7-5,1495,female,yes
2019-7-11,1000,female,yes
2019-7-31,698,female,yes
2019-9-9,1000,female,yes
2019-9-10,1000,female,yes
2019-5-14,10000,female,yes
2019-11-8,1000,female,yes
2019-11-8,1000,female,yes
2019-6-6,1000,female,yes
2019-6-26,598,female,yes
2019-6-7,550,female,yes
2019-8-27,1000,female,yes
2019-8-27,897,female,yes
2020-9-11,1000,female,yes
2020-10-2,9500,female,yes
2020-1-17,1000,female,yes
2020-3-3,1000,female,yes
2020-4-24,1000,female,yes
2020-8-11,1000,female,yes
2020-8-11,1000,female,yes
2021-2-1,10000,female,yes
2021-5-19,1000,female,yes
2021-5-19,10000,female,yes
2021-1-8,10000,female,yes
2022-2-28,40000,female,yes
2022-5-27,20000,female,yes
2022-5-27,1000,female,yes
2022-5-27,1000,female,yes
2022-11-15,3000,female,yes
2023-2-8,10000,female,yes
2013-10-21,50000,female,no
2015-3-3,100000,female,no
2016-2-2,100000,female,no
2017-8-4,100000,female,no
2019-9-2,60000,female,no
2020-4-13,50000,female,no
2021-7-12,50000,female,no
2021-4-20,50000,female,no
2013-9-30,1000,female,no
2014-2-13,1000,female,no
2014-5-29,2000,female,no
2014-7-24,1000,female,no
2015-1-8,1000,female,no
2015-6-4,1000,female,no
2015-11-19,2000,female,no
2019-12-27,2000,female,no
2019-1-18,2000,female,no
2020-6-8,1000,female,no
2020-6-8,1000,female,no
2013-11-28,2850,female,yes
2014-3-10,300,female,yes
2014-8-27,2850,female,yes
2015-3-14,5000,female,yes
2015-4-8,1000,female,yes
2017-4-18,1000,female,yes
2019-3-8,1000,female,yes
2023-3-22,1000,female,yes
2014-1-20,1000,female,yes
2014-4-9,2000,female,yes
2014-9-11,2100,female,yes
2014-10-27,1000,female,yes
2015-1-13,5000,female,yes
2015-4-20,1000,female,yes
2015-8-10,1000,female,yes
2015-8-10,1000,female,yes
2015-11-2,1000,female,yes
2016-2-15,1000,female,yes
2016-4-11,1000,female,yes
2016-8-1,1000,female,yes
2016-11-21,1000,female,yes
2017-1-31,1000,female,yes
2017-3-13,1000,female,yes
2017-4-20,1000,female,yes
2017-7-18,1000,female,yes
2013-10-30,20000,female,no
2014-10-27,20000,female,no
2016-2-24,20000,female,no
2016-12-26,20000,female,no
2018-1-12,20000,female,no
2019-10-25,20000,female,no
2020-4-8,50000,female,no
2021-12-28,20000,female,no
2022-9-20,100000,female,no
2022-10-22,20000,female,no
2022-11-8,39998,female,no
2015-3-5,3000,male,no
2015-6-4,3000,male,no
2015-9-1,3000,male,no
2016-3-9,3000,male,no
2016-7-1,3000,male,no
2016-11-23,3000,male,no
2017-10-11,1060,male,no
2019-12-21,5000,male,no
2021-5-4,2000,male,no
2021-5-20,5000,male,no
2021-11-16,5000,male,no
2022-7-19,3000,male,no
2022-8-15,3000,male,no
2023-7-18,3000,male,no
2023-2-9,3000,male,no
2023-5-6,3000,male,no
2023-6-19,2000,male,no
2023-4-18,3000,male,no
2016-12-28,60000,male,no
2017-12-13,5000,male,no
2017-12-13,5000,male,no
2019-12-12,5000,male,no
2021-6-18,5000,male,no
2013-10-21,3000,female,no
2014-5-16,5000,female,no
2015-3-3,58085,female,no
2016-4-5,4000,female,no
2019-5-30,4000,female,no
2020-3-25,2000,female,no
2019-9-25,10000,female,no
2019-8-21,20000,female,no
2020-11-17,10000,female,no
2021-12-23,10000,female,no
2021-5-5,10000,female,no
2021-6-14,5000,female,no
2022-11-8,30000,female,no
2023-1-13,10000,female,no
2019-9-17,1000,male,no
2019-12-6,1000,male,no
2019-8-20,5000,male,no
2019-8-20,5000,male,no
2020-2-19,1000,male,no
2020-5-5,2000,male,no
2021-5-10,3000,male,no
2021-5-16,1000,male,no
2021-6-1,5000,male,no
2021-6-1,3000,male,no
2021-6-1,5000,male,no
2023-1-18,1000,male,no
2014-4-1,2850,female,yes
2018-7-11,3000,female,yes
2021-5-14,5000,female,yes
2022-9-24,2000,female,yes
2022-12-19,1500,female,yes
2014-8-28,500,female,no
2015-1-15,250,female,no
2015-1-15,250,female,no
2015-2-9,500,female,no
2015-10-24,300,female,no
2015-10-31,500,female,no
2015-11-10,300,female,no
2015-12-22,500,female,no
2016-1-23,500,female,no
2016-1-16,500,female,no
2016-3-8,500,female,no
2016-4-18,500,female,no
2016-4-5,500,female,no
2016-7-9,200,female,no
2016-7-2,200,female,no
2016-7-2,200,female,no
2016-7-7,300,female,no
2016-10-11,500,female,no
2016-11-3,300,female,no
2016-11-11,500,female,no
2016-12-1,500,female,no
2017-2-10,200,female,no
2017-4-24,300,female,no
2017-6-3,500,female,no
2017-6-13,500,female,no
2017-7-17,300,female,no
2017-8-2,200,female,no
2017-8-2,200,female,no
2017-8-19,500,female,no
2017-10-14,500,female,no
2017-10-31,300,female,no
2017-11-13,300,female,no
2017-11-6,300,female,no
2017-11-17,200,female,no
2017-11-29,300,female,no
2017-12-14,300,female,no
2017-12-23,500,female,no
2018-1-8,300,female,no
2018-1-26,300,female,no
2018-1-22,300,female,no
2018-2-9,200,female,no
2018-4-23,300,female,no
2018-5-16,300,female,no
2018-6-19,300,female,no
2018-7-23,500,female,no
2018-8-1,500,female,no
2018-8-31,300,female,no
2018-10-30,300,female,no
2018-11-23,300,female,no
2018-11-23,200,female,no
2018-12-24,300,female,no
2019-2-1,300,female,no
2019-10-22,300,female,no
2019-12-23,200,female,no
2019-12-23,100,female,no
2019-11-28,300,female,no
2019-6-19,300,female,no
2019-6-27,300,female,no
2019-3-18,300,female,no
2019-8-13,300,female,no
2020-7-25,300,female,no
2020-9-17,300,female,no
2020-12-9,200,female,no
2020-12-21,300,female,no
2020-1-22,200,female,no
2020-3-10,200,female,no
2021-2-9,200,female,no
2021-1-26,300,female,no
2023-1-16,300,female,no
2021-5-3,2000,female,yes
2022-5-25,2000,female,yes
2022-1-19,2000,female,yes
2023-1-18,2000,female,yes
2023-1-18,1000,female,yes
2023-3-7,1000,female,yes
2019-9-24,500,female,no
2019-9-24,500,female,no
2019-9-24,500,female,no
2019-9-24,500,female,no
2021-7-31,1500,female,no
2021-10-19,2500,female,no
2021-10-19,2500,female,no
2021-12-20,1500,female,no
2021-11-8,1000,female,no
2021-4-20,1000,female,no
2022-9-29,1000,female,no
2022-12-26,1000,female,no
2022-6-28,2000,female,no
2023-5-6,2000,female,no
2023-1-16,2000,female,no
2023-3-7,1500,female,no
2020-9-3,9000,female,no
2020-8-26,1000,female,no
2022-3-15,3000,female,no
2022-3-15,1000,female,no
2022-4-11,2000,female,no
2022-8-15,2000,female,no
2023-4-11,2000,female,no
2019-9-17,1000,female,yes
2019-12-12,1000,female,yes
2020-7-8,1000,female,yes
2020-2-28,1000,female,yes
2020-9-15,1000,female,yes
2020-5-12,1000,female,yes
2020-11-9,1000,female,yes
2020-1-22,1000,female,yes
2020-4-27,1000,female,yes
2021-12-23,1000,female,yes
2021-11-10,1000,female,yes
2021-11-25,1000,female,yes
2021-3-16,1000,female,yes
2021-4-21,1000,female,yes
2021-4-28,500,female,yes
2021-4-28,500,female,yes
2022-2-22,500,female,yes
2022-9-13,500,female,yes
2022-10-12,500,female,yes
2022-10-20,500,female,yes
2022-12-9,500,female,yes
2022-5-17,500,female,yes
2022-11-23,500,female,yes
2022-1-25,500,female,yes
2022-6-23,500,female,yes
2022-3-3,500,female,yes
2022-4-27,1000,female,yes
2022-8-4,100,female,yes
2022-8-22,500,female,yes
2023-2-14,500,female,yes
2023-1-10,500,female,yes
2023-6-1,500,female,yes
2023-6-13,500,female,yes
2023-3-8,500,female,yes
2023-3-29,500,female,yes
2013-8-19,2000,female,no
2021-7-2,2000,female,no
2021-4-19,10000,female,no
2022-12-3,1000,female,no
2022-12-9,2000,female,no
2017-8-22,12490,female,yes
2018-5-21,5000,female,yes
2020-3-25,5000,female,yes
2021-3-29,10000,female,yes
2022-5-19,20000,female,yes
2023-6-9,5000,female,yes
2019-3-27,25000,female,yes
2020-9-29,300000,female,yes
2023-7-10,3000,female,yes
2023-7-10,1000,female,yes
2023-7-10,4000,female,yes
2023-7-10,1000,female,yes
2023-7-10,1000,female,yes
2023-7-10,7000,female,yes
2023-7-10,1000,female,yes
2023-7-19,2500,female,yes
2019-3-27,1000,male,no
2021-7-22,1000,male,no
2021-7-22,1000,male,no
2021-3-25,1000,male,no
2023-7-7,5000,male,no
2023-2-6,2000,male,no
2014-12-24,10000,female,no
2015-12-17,10000,female,no
2017-12-18,10000,female,no
2018-7-18,10000,female,no
2018-12-20,30000,female,no
2019-12-24,10000,female,no
2020-3-29,10000,female,no
2019-7-27,2000,female,yes
2019-5-24,200000,female,yes
2020-10-21,300000,female,yes
2022-5-27,1000000,female,yes
2013-10-21,5000,female,no
2016-2-5,10000,female,no
2017-8-23,10000,female,no
2019-9-2,20000,female,no
